Species	TE	location	chr	length	len_proportion
Dsech	5.8S	Contig18	U	124	1.008130081
Dsech	5.8S	Contig18	U	124	1.008130081
Dsech	5.8S	Contig19	U	124	1.008130081
Dsech	5.8S	Contig19	U	124	1.008130081
Dsech	5.8S	Contig19	U	124	1.008130081
Dsech	5.8S	Contig195	U	124	1.008130081
Dsech	5.8S	Contig195	U	124	1.008130081
Dsech	5.8S	Contig195	U	45	0.365853659
Dsech	5.8S	Contig195	U	45	0.365853659
Dsech	5.8S	Contig195	U	124	1.008130081
Dsech	5.8S	Contig195	U	45	0.365853659
Dsech	5.8S	Contig20	U	124	1.008130081
Dsech	5.8S	Contig20	U	124	1.008130081
Dsech	5.8S	Contig20	U	124	1.008130081
Dsech	5.8S	Contig21	U	124	1.008130081
Dsech	5.8S	Contig21	U	124	1.008130081
Dsech	5.8S	Contig210	U	124	1.008130081
Dsech	5.8S	Contig210	U	124	1.008130081
Dsech	5.8S	Contig210	U	124	1.008130081
Dsech	5.8S	Contig210	U	124	1.008130081
Dsech	5.8S	Contig210	U	124	1.008130081
Dsech	5.8S	Contig210	U	124	1.008130081
Dsech	5.8S	Contig210	U	124	1.008130081
Dsech	5.8S	Contig210	U	124	1.008130081
Dsech	5.8S	Contig213	U	124	1.008130081
Dsech	5.8S	Contig213	U	124	1.008130081
Dsech	5.8S	Contig213	U	124	1.008130081
Dsech	5.8S	Contig219	U	124	1.008130081
Dsech	5.8S	Contig219	U	124	1.008130081
Dsech	5.8S	Contig219	U	124	1.008130081
Dsech	5.8S	Contig22	U	123	1
Dsech	5.8S	Contig22	U	124	1.008130081
Dsech	5.8S	Contig22	U	124	1.008130081
Dsech	5.8S	Contig22	U	124	1.008130081
Dsech	5.8S	Contig220	U	124	1.008130081
Dsech	5.8S	Contig220	U	124	1.008130081
Dsech	5.8S	Contig220	U	124	1.008130081
Dsech	5.8S	Contig24	U	124	1.008130081
Dsech	5.8S	Contig24	U	124	1.008130081
Dsech	5.8S	Contig24	U	124	1.008130081
Dsech	5.8S	Contig25	U	124	1.008130081
Dsech	5.8S	Contig25	U	124	1.008130081
Dsech	5.8S	Contig25	U	124	1.008130081
Dsech	5.8S	Contig25	U	124	1.008130081
Dsech	5.8S	Contig26	U	124	1.008130081
Dsech	5.8S	Contig29	U	124	1.008130081
Dsech	5.8S	Contig29	U	124	1.008130081
Dsech	5.8S	Contig29	U	124	1.008130081
Dsech	5.8S	Contig29	U	124	1.008130081
Dsech	5.8S	Contig30	U	124	1.008130081
Dsech	5.8S	Contig30	U	124	1.008130081
Dsech	5.8S	Contig30	U	124	1.008130081
Dsech	5.8S	Contig30	U	124	1.008130081
Dsech	5.8S	Contig30	U	129	1.048780488
Dsech	5.8S	Contig32	U	126	1.024390244
Dsech	5.8S	Contig32	U	124	1.008130081
Dsech	5.8S	Contig32	U	124	1.008130081
Dsech	5.8S	Contig33	U	123	1
Dsech	5.8S	Contig34	U	124	1.008130081
Dsech	5.8S	Contig34	U	124	1.008130081
Dsech	5.8S	Contig35	U	124	1.008130081
Dsech	5.8S	Contig35	U	124	1.008130081
Dsech	5.8S	Contig35	U	124	1.008130081
Dsech	5.8S	Contig35	U	124	1.008130081
Dsech	5.8S	Contig39	U	124	1.008130081
Dsech	5.8S	Contig39	U	124	1.008130081
Dsech	5.8S	Contig39	U	122	0.991869919
Dsech	5.8S	Contig42	U	124	1.008130081
Dsech	5.8S	Contig42	U	124	1.008130081
Dsech	5.8S	Contig51	U	124	1.008130081
Dsech	5.8S	Contig51	U	124	1.008130081
Dsech	5.8S	Contig52	U	124	1.008130081
Dsech	5.8S	Contig52	U	124	1.008130081
Dsech	5.8S	Contig52	U	124	1.008130081
Dsech	5.8S	Segkk311_part1	A	124	1.008130081
Dsech	5.8S	Segkk402_part1	X	124	1.008130081
Dsech	5.8S	tig00002385	U	124	1.008130081
Dsech	5.8S	Y_Contig125	Y	124	1.008130081
Dsech	5.8S	Y_Contig125	Y	124	1.008130081
Dsech	5.8S	Y_Contig125	Y	124	1.008130081
Dsech	5.8S	Y_Contig132	Y	124	1.008130081
Dsech	5.8S	Y_Contig132	Y	124	1.008130081
Dsech	5.8S	Y_Contig162	Y	124	1.008130081
Dsech	5.8S	Y_Contig162	Y	124	1.008130081
Dsech	5.8S	Y_Contig178	Y	124	1.008130081
Dsech	5.8S	Y_Contig178	Y	124	1.008130081
Dsech	5.8S	Y_Contig178	Y	45	0.365853659
Dsech	5.8S	Y_Contig178	Y	124	1.008130081
Dsech	5.8S	Y_Contig178	Y	123	1
Dsech	5.8S	Y_Contig178	Y	124	1.008130081
Dsech	5.8S	Y_Contig178	Y	124	1.008130081
Dsech	5.8S	Y_Contig204	Y	124	1.008130081
Dsech	5.8S	Y_Contig204	Y	124	1.008130081
Dsech	5.8S	Y_Contig204	Y	124	1.008130081
Dsech	5.8S	Y_Contig204	Y	124	1.008130081
Dsech	5.8S	Y_Contig215	Y	123	1
Dsech	5.8S	Y_Contig215	Y	124	1.008130081
Dsech	5.8S	Y_Contig215	Y	124	1.008130081
Dsech	5.8S	Y_Contig215	Y	125	1.016260163
Dsech	5.8S	Y_Contig215	Y	124	1.008130081
Dsech	5.8S	Y_Contig217	Y	124	1.008130081
Dsech	5.8S	Y_Contig217	Y	124	1.008130081
Dsech	5.8S	Y_Contig217	Y	124	1.008130081
Dsech	5.8S	Y_Contig217	Y	124	1.008130081
Dsech	5.8S	Y_Contig217	Y	124	1.008130081
Dsech	5.8S	Y_Contig217	Y	124	1.008130081
Dsech	5.8S	Y_Contig217	Y	124	1.008130081
Dsech	5.8S	Y_scaffold7	Y	124	1.008130081
Dsech	5.8S	Y_scaffold7	Y	124	1.008130081
Dsech	5.8S	Y_scaffold7	Y	124	1.008130081
Dsech	5.8S	Y_scaffold7	Y	41	0.333333333
Dsech	5.8S	Y_scaffold7	Y	124	1.008130081
Dsech	5.8S	Y_scaffold7	Y	124	1.008130081
Dsech	5.8S	Y_scaffold7	Y	45	0.365853659
Dsim	5.8S	Contig_103	U	124	1.008130081
Dsim	5.8S	Contig_103	U	124	1.008130081
Dsim	5.8S	Contig_104	U	124	1.008130081
Dsim	5.8S	Contig_104	U	124	1.008130081
Dsim	5.8S	Contig_104	U	124	1.008130081
Dsim	5.8S	Contig_105	U	124	1.008130081
Dsim	5.8S	Contig_105	U	124	1.008130081
Dsim	5.8S	Contig_105	U	124	1.008130081
Dsim	5.8S	Contig_106	U	124	1.008130081
Dsim	5.8S	Contig_106	U	124	1.008130081
Dsim	5.8S	Contig_106	U	124	1.008130081
Dsim	5.8S	Contig_107	U	124	1.008130081
Dsim	5.8S	Contig_108	U	124	1.008130081
Dsim	5.8S	Contig_108	U	125	1.016260163
Dsim	5.8S	Contig_108	U	124	1.008130081
Dsim	5.8S	Contig_119	U	124	1.008130081
Dsim	5.8S	Contig_119	U	124	1.008130081
Dsim	5.8S	Contig_119	U	124	1.008130081
Dsim	5.8S	Contig_119	U	124	1.008130081
Dsim	5.8S	Contig_119	U	124	1.008130081
Dsim	5.8S	Contig_119	U	124	1.008130081
Dsim	5.8S	Contig_120	U	124	1.008130081
Dsim	5.8S	Contig_120	U	124	1.008130081
Dsim	5.8S	Contig_120	U	124	1.008130081
Dsim	5.8S	Contig_122	U	124	1.008130081
Dsim	5.8S	Contig_122	U	124	1.008130081
Dsim	5.8S	Contig_122	U	124	1.008130081
Dsim	5.8S	Contig_122	U	124	1.008130081
Dsim	5.8S	Contig_122	U	124	1.008130081
Dsim	5.8S	Contig_122	U	124	1.008130081
Dsim	5.8S	Contig_122	U	124	1.008130081
Dsim	5.8S	Contig_122	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	125	1.016260163
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	128	1.040650407
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	123	1
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	123	1
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_136	U	124	1.008130081
Dsim	5.8S	Contig_21	U	124	1.008130081
Dsim	5.8S	Contig_21	U	124	1.008130081
Dsim	5.8S	Contig_21	U	124	1.008130081
Dsim	5.8S	Contig_21	U	124	1.008130081
Dsim	5.8S	Contig_21	U	124	1.008130081
Dsim	5.8S	Contig_21	U	124	1.008130081
Dsim	5.8S	Contig_27	U	124	1.008130081
Dsim	5.8S	Contig_27	U	124	1.008130081
Dsim	5.8S	Contig_27	U	124	1.008130081
Dsim	5.8S	Contig_27	U	124	1.008130081
Dsim	5.8S	Contig_27	U	124	1.008130081
Dsim	5.8S	Contig_27	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_38	U	124	1.008130081
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	115	0.93495935
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	74	0.601626016
Dsim	5.8S	Contig_39	U	63	0.512195122
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_39	U	124	1.008130081
Dsim	5.8S	Contig_40	U	124	1.008130081
Dsim	5.8S	Contig_40	U	124	1.008130081
Dsim	5.8S	Contig_40	U	124	1.008130081
Dsim	5.8S	Contig_40	U	124	1.008130081
Dsim	5.8S	Contig_40	U	124	1.008130081
Dsim	5.8S	Contig_41	U	124	1.008130081
Dsim	5.8S	Contig_41	U	124	1.008130081
Dsim	5.8S	Contig_41	U	124	1.008130081
Dsim	5.8S	Contig_41	U	124	1.008130081
Dsim	5.8S	Contig_41	U	122	0.991869919
Dsim	5.8S	Contig_42	U	124	1.008130081
Dsim	5.8S	Contig_42	U	124	1.008130081
Dsim	5.8S	Contig_42	U	124	1.008130081
Dsim	5.8S	Contig_42	U	124	1.008130081
Dsim	5.8S	Contig_43	U	124	1.008130081
Dsim	5.8S	Contig_43	U	124	1.008130081
Dsim	5.8S	Contig_44	U	124	1.008130081
Dsim	5.8S	Contig_44	U	124	1.008130081
Dsim	5.8S	Contig_44	U	124	1.008130081
Dsim	5.8S	Contig_44	U	124	1.008130081
Dsim	5.8S	Contig_44	U	124	1.008130081
Dsim	5.8S	Contig_44	U	124	1.008130081
Dsim	5.8S	Contig_44	U	124	1.008130081
Dsim	5.8S	Contig_44	U	124	1.008130081
Dsim	5.8S	Contig_44	U	124	1.008130081
Dsim	5.8S	Contig_45	U	124	1.008130081
Dsim	5.8S	Contig_45	U	124	1.008130081
Dsim	5.8S	Contig_45	U	124	1.008130081
Dsim	5.8S	Contig_45	U	124	1.008130081
Dsim	5.8S	Contig_46	U	124	1.008130081
Dsim	5.8S	Contig_46	U	124	1.008130081
Dsim	5.8S	Contig_46	U	124	1.008130081
Dsim	5.8S	Contig_48	U	124	1.008130081
Dsim	5.8S	Contig_48	U	124	1.008130081
Dsim	5.8S	Contig_48	U	124	1.008130081
Dsim	5.8S	Contig_48	U	124	1.008130081
Dsim	5.8S	Contig_49	U	124	1.008130081
Dsim	5.8S	Contig_49	U	124	1.008130081
Dsim	5.8S	Contig_50	U	123	1
Dsim	5.8S	Contig_50	U	124	1.008130081
Dsim	5.8S	Contig_50	U	124	1.008130081
Dsim	5.8S	Contig_50	U	124	1.008130081
Dsim	5.8S	Contig_50	U	124	1.008130081
Dsim	5.8S	Contig_51	U	124	1.008130081
Dsim	5.8S	Contig_51	U	124	1.008130081
Dsim	5.8S	Contig_51	U	124	1.008130081
Dsim	5.8S	Contig_51	U	124	1.008130081
Dsim	5.8S	Contig_51	U	123	1
Dsim	5.8S	Contig_52	U	124	1.008130081
Dsim	5.8S	Contig_52	U	124	1.008130081
Dsim	5.8S	Contig_53	U	124	1.008130081
Dsim	5.8S	Contig_53	U	124	1.008130081
Dsim	5.8S	Contig_54	U	124	1.008130081
Dsim	5.8S	Contig_54	U	124	1.008130081
Dsim	5.8S	Contig_54	U	124	1.008130081
Dsim	5.8S	Contig_55	U	124	1.008130081
Dsim	5.8S	Contig_55	U	124	1.008130081
Dsim	5.8S	Contig_55	U	124	1.008130081
Dsim	5.8S	Contig_55	U	124	1.008130081
Dsim	5.8S	Contig_56	U	124	1.008130081
Dsim	5.8S	Contig_56	U	124	1.008130081
Dsim	5.8S	Contig_56	U	124	1.008130081
Dsim	5.8S	Contig_56	U	124	1.008130081
Dsim	5.8S	Contig_57	U	124	1.008130081
Dsim	5.8S	Contig_58	U	124	1.008130081
Dsim	5.8S	Contig_58	U	124	1.008130081
Dsim	5.8S	Contig_58	U	124	1.008130081
Dsim	5.8S	Contig_59	U	123	1
Dsim	5.8S	Contig_59	U	124	1.008130081
Dsim	5.8S	Contig_59	U	124	1.008130081
Dsim	5.8S	Contig_60	U	124	1.008130081
Dsim	5.8S	Contig_60	U	124	1.008130081
Dsim	5.8S	Contig_60	U	124	1.008130081
Dsim	5.8S	Contig_60	U	124	1.008130081
Dsim	5.8S	Contig_61	U	124	1.008130081
Dsim	5.8S	Contig_61	U	124	1.008130081
Dsim	5.8S	Contig_64	U	124	1.008130081
Dsim	5.8S	Contig_64	U	124	1.008130081
Dsim	5.8S	Contig_64	U	124	1.008130081
Dsim	5.8S	Contig_65	U	124	1.008130081
Dsim	5.8S	Contig_65	U	124	1.008130081
Dsim	5.8S	Contig_7	U	124	1.008130081
Dsim	5.8S	Segkk144	A	124	1.008130081
Dsim	5.8S	Y_Contig_47	Y	124	1.008130081
Dsim	5.8S	Y_Contig_47	Y	124	1.008130081
Dmau	ETS	Contig10	U	361	0.414466131
Dmau	ETS	Contig10	U	565	0.648679679
Dmau	ETS	Contig102	U	142	0.163030999
Dmau	ETS	Contig102	U	872	1.001148106
Dmau	ETS	Contig102	U	872	1.001148106
Dmau	ETS	Contig102	U	872	1.001148106
Dmau	ETS	Contig102	U	872	1.001148106
Dmau	ETS	Contig102	U	872	1.001148106
Dmau	ETS	Contig102	U	872	1.001148106
Dmau	ETS	Contig102	U	872	1.001148106
Dmau	ETS	Contig102	U	459	0.526980482
Dmau	ETS	Contig102	U	428	0.491389208
Dmau	ETS	Contig102	U	872	1.001148106
Dmau	ETS	Contig102	U	872	1.001148106
Dmau	ETS	Contig102	U	871	1
Dmau	ETS	Contig102	U	871	1
Dmau	ETS	Contig102	U	868	0.996555683
Dmau	ETS	Contig102	U	871	1
Dmau	ETS	Contig11	U	871	1
Dmau	ETS	Contig11	U	871	1
Dmau	ETS	Contig113	U	872	1.001148106
Dmau	ETS	Contig113	U	872	1.001148106
Dmau	ETS	Contig113	U	867	0.995407577
Dmau	ETS	Contig114	U	872	1.001148106
Dmau	ETS	Contig114	U	872	1.001148106
Dmau	ETS	Contig114	U	872	1.001148106
Dmau	ETS	Contig114	U	872	1.001148106
Dmau	ETS	Contig114	U	871	1
Dmau	ETS	Contig114	U	872	1.001148106
Dmau	ETS	Contig114	U	872	1.001148106
Dmau	ETS	Contig116	U	872	1.001148106
Dmau	ETS	Contig116	U	872	1.001148106
Dmau	ETS	Contig116	U	853	0.979334099
Dmau	ETS	Contig119	U	550	0.631458094
Dmau	ETS	Contig119	U	871	1
Dmau	ETS	Contig121	U	872	1.001148106
Dmau	ETS	Contig121	U	871	1
Dmau	ETS	Contig14	U	871	1.003456221
Dmau	ETS	Contig14	U	54	0.062211982
Dmau	ETS	Contig147	U	871	1
Dmau	ETS	Contig147	U	871	1
Dmau	ETS	Contig147	U	871	1
Dmau	ETS	Contig147	U	871	1
Dmau	ETS	Contig32	U	872	1.001148106
Dmau	ETS	Contig32	U	868	0.996555683
Dmau	ETS	Contig32	U	872	1.001148106
Dmau	ETS	Contig32	U	389	0.446613088
Dmau	ETS	Contig39	U	865	0.993111366
Dmau	ETS	Contig39	U	871	1
Dmau	ETS	Contig39	U	872	1.001148106
Dmau	ETS	Contig39	U	872	1.001148106
Dmau	ETS	Contig39	U	867	0.995407577
Dmau	ETS	Contig43	U	872	1.001148106
Dmau	ETS	Contig43	U	872	1.001148106
Dmau	ETS	Contig48	U	872	1.001148106
Dmau	ETS	Contig48	U	871	1
Dmau	ETS	Contig48	U	872	1.001148106
Dmau	ETS	Contig48	U	871	1
Dmau	ETS	Contig48	U	870	0.998851894
Dmau	ETS	Contig48	U	872	1.001148106
Dmau	ETS	Contig48	U	870	0.998851894
Dmau	ETS	Contig48	U	869	0.997703789
Dmau	ETS	Contig48	U	893	1.025258324
Dmau	ETS	Contig48	U	871	1
Dmau	ETS	Contig48	U	66	0.075774971
Dmau	ETS	Contig48	U	798	0.916188289
Dmau	ETS	Contig48	U	842	0.966704937
Dmau	ETS	Contig49	U	873	1.002296211
Dmau	ETS	Contig49	U	872	1.001148106
Dmau	ETS	Contig49	U	872	1.001148106
Dmau	ETS	Contig49	U	872	1.001148106
Dmau	ETS	Contig49	U	874	1.003444317
Dmau	ETS	Contig5	U	429	0.492537313
Dmau	ETS	Contig5	U	872	1.001148106
Dmau	ETS	Contig5	U	871	1
Dmau	ETS	Contig5	U	871	1
Dmau	ETS	Contig52	U	872	1.001148106
Dmau	ETS	Contig52	U	872	1.001148106
Dmau	ETS	Contig52	U	872	1.001148106
Dmau	ETS	Contig52	U	868	0.996555683
Dmau	ETS	Contig52	U	872	1.001148106
Dmau	ETS	Contig52	U	871	1
Dmau	ETS	Contig53	U	872	1.001148106
Dmau	ETS	Contig53	U	872	1.001148106
Dmau	ETS	Contig53	U	894	1.026406429
Dmau	ETS	Contig53	U	872	1.001148106
Dmau	ETS	Contig53	U	872	1.001148106
Dmau	ETS	Contig54	U	871	1
Dmau	ETS	Contig55	U	872	1.001148106
Dmau	ETS	Contig55	U	871	1
Dmau	ETS	Contig55	U	872	1.001148106
Dmau	ETS	Contig55	U	872	1.001148106
Dmau	ETS	Contig55	U	872	1.001148106
Dmau	ETS	Contig55	U	872	1.001148106
Dmau	ETS	Contig56	U	872	1.001148106
Dmau	ETS	Contig56	U	871	1
Dmau	ETS	Contig57	U	871	1
Dmau	ETS	Contig57	U	872	1.001148106
Dmau	ETS	Contig57	U	869	0.997703789
Dmau	ETS	Contig57	U	872	1.001148106
Dmau	ETS	Contig57	U	871	1
Dmau	ETS	Contig62	U	872	1.001148106
Dmau	ETS	Contig62	U	872	1.001148106
Dmau	ETS	Contig62	U	872	1.001148106
Dmau	ETS	Contig62	U	872	1.001148106
Dmau	ETS	Contig62	U	872	1.001148106
Dmau	ETS	Contig63	U	872	1.001148106
Dmau	ETS	Contig63	U	872	1.001148106
Dmau	ETS	Contig65	U	872	1.001148106
Dmau	ETS	Contig65	U	872	1.001148106
Dmau	ETS	Contig65	U	872	1.001148106
Dmau	ETS	Contig65	U	872	1.001148106
Dmau	ETS	Contig65	U	872	1.001148106
Dmau	ETS	Contig65	U	872	1.001148106
Dmau	ETS	Contig66	U	859	0.986222732
Dmau	ETS	Contig66	U	859	0.986222732
Dmau	ETS	Contig66	U	871	1
Dmau	ETS	Contig66	U	859	0.986222732
Dmau	ETS	Contig67	U	870	0.998851894
Dmau	ETS	Contig67	U	871	1
Dmau	ETS	Contig67	U	870	0.998851894
Dmau	ETS	Contig67	U	872	1.001148106
Dmau	ETS	Contig67	U	872	1.001148106
Dmau	ETS	Contig68	U	869	0.997703789
Dmau	ETS	Contig68	U	872	1.001148106
Dmau	ETS	Contig69	U	872	1.001148106
Dmau	ETS	Contig69	U	872	1.001148106
Dmau	ETS	Contig69	U	872	1.001148106
Dmau	ETS	Contig69	U	871	1
Dmau	ETS	Contig69	U	869	0.997703789
Dmau	ETS	Contig70	U	871	1
Dmau	ETS	Contig70	U	861	0.988518944
Dmau	ETS	Contig74	U	872	1.001148106
Dmau	ETS	Contig74	U	872	1.001148106
Dmau	ETS	Contig75	U	871	1
Dmau	ETS	Contig75	U	872	1.001148106
Dmau	ETS	Contig75	U	872	1.001148106
Dmau	ETS	Contig75	U	872	1.001148106
Dmau	ETS	Contig75	U	865	0.993111366
Dmau	ETS	Contig79	U	872	1.001148106
Dmau	ETS	Contig79	U	872	1.001148106
Dmau	ETS	Contig79	U	871	1
Dmau	ETS	Contig84	U	870	0.998851894
Dmau	ETS	Contig84	U	871	1
Dmau	ETS	Contig84	U	872	1.001148106
Dmau	ETS	Segkk193	A	278	0.320276498
Dmau	ETS	Y_Contig100	Y	53	0.060849598
Dmau	ETS	Y_Contig100	Y	871	1
Dmau	ETS	Y_Contig106	Y	871	1
Dmau	ETS	Y_Contig106	Y	871	1
Dmau	ETS	Y_Contig106	Y	871	1
Dmau	ETS	Y_Contig108	Y	872	1.001148106
Dmau	ETS	Y_Contig108	Y	872	1.001148106
Dmau	ETS	Y_Contig108	Y	872	1.001148106
Dmau	ETS	Y_Contig108	Y	872	1.001148106
Dmau	ETS	Y_Contig108	Y	866	0.994259472
Dmau	ETS	Y_Contig117	Y	858	0.985074627
Dmau	ETS	Y_Contig117	Y	859	0.986222732
Dmau	ETS	Y_Contig117	Y	870	0.998851894
Dmau	ETS	Y_Contig117	Y	872	1.001148106
Dmau	ETS	Y_Contig117	Y	871	1
Dmau	ETS	Y_Contig118	Y	871	1
Dmau	ETS	Y_Contig118	Y	870	0.998851894
Dmau	ETS	Y_Contig118	Y	761	0.873708381
Dmau	ETS	Y_Contig122	Y	872	1.001148106
Dmau	ETS	Y_Contig132	Y	52	0.059907834
Dmau	ETS	Y_Contig15	Y	835	0.958668197
Dmau	ETS	Y_Contig15	Y	471	0.54075775
Dmau	ETS	Y_Contig15	Y	781	0.896670494
Dmau	ETS	Y_Contig15	Y	708	0.815668203
Dmau	ETS	Y_Contig15	Y	131	0.150921659
Dmau	ETS	Y_Contig15	Y	131	0.150921659
Dmau	ETS	Y_Contig15	Y	371	0.427419355
Dmau	ETS	Y_Contig15	Y	869	1.001152074
Dmau	ETS	Y_Contig15	Y	869	1.001152074
Dmau	ETS	Y_Contig15	Y	708	0.815668203
Dmau	ETS	Y_Contig15	Y	131	0.150921659
Dmau	ETS	Y_Contig15	Y	860	0.99078341
Dmau	ETS	Y_Contig15	Y	121	0.139400922
Dmau	ETS	Y_Contig15	Y	121	0.139400922
Dmau	ETS	Y_Contig21	Y	869	1.001152074
Dmau	ETS	Y_Contig21	Y	708	0.815668203
Dmau	ETS	Y_Contig21	Y	131	0.150921659
Dmau	ETS	Y_Contig21	Y	121	0.139400922
Dmau	ETS	Y_Contig23	Y	852	0.978185993
Dmau	ETS	Y_Contig23	Y	859	0.986222732
Dmau	ETS	Y_Contig23	Y	866	0.994259472
Dmau	ETS	Y_Contig23	Y	871	1
Dmau	ETS	Y_Contig23	Y	870	0.998851894
Dmau	ETS	Y_Contig23	Y	859	0.986222732
Dmau	ETS	Y_Contig23	Y	871	1
Dmau	ETS	Y_Contig23	Y	798	0.916188289
Dmau	ETS	Y_Contig23	Y	66	0.075774971
Dmau	ETS	Y_Contig23	Y	872	1.001148106
Dmau	ETS	Y_Contig23	Y	859	0.986222732
Dmau	ETS	Y_Contig23	Y	869	0.997703789
Dmau	ETS	Y_Contig23	Y	860	0.987370838
Dmau	ETS	Y_Contig23	Y	870	0.998851894
Dmau	ETS	Y_Contig23	Y	864	0.991963261
Dmau	ETS	Y_Contig27	Y	631	0.72445465
Dmau	ETS	Y_Contig27	Y	871	1
Dmau	ETS	Y_Contig27	Y	871	1
Dmau	ETS	Y_Contig27	Y	871	1
Dmau	ETS	Y_Contig27	Y	870	0.998851894
Dmau	ETS	Y_Contig27	Y	871	1
Dmau	ETS	Y_Contig27	Y	870	0.998851894
Dmau	ETS	Y_Contig29	Y	53	0.060849598
Dmau	ETS	Y_Contig29	Y	838	0.962112514
Dmau	ETS	Y_Contig29	Y	131	0.150921659
Dmau	ETS	Y_Contig29	Y	866	0.997695853
Dmau	ETS	Y_Contig42	Y	872	1.001148106
Dmau	ETS	Y_Contig42	Y	872	1.001148106
Dmau	ETS	Y_Contig42	Y	871	1
Dmau	ETS	Y_Contig50	Y	872	1.001148106
Dmau	ETS	Y_Contig50	Y	872	1.001148106
Dmau	ETS	Y_Contig71	Y	491	0.563719862
Dmau	ETS	Y_Contig71	Y	872	1.001148106
Dmau	ETS	Y_Contig73	Y	281	0.322617681
Dmau	ETS	Y_Contig73	Y	872	1.001148106
Dmau	ETS	Y_Contig73	Y	872	1.001148106
Dmau	ETS	Y_Contig73	Y	872	1.001148106
Dmau	ETS	Y_Contig73	Y	872	1.001148106
Dmau	ETS	Y_Contig73	Y	872	1.001148106
Dmau	ETS	Y_Contig80	Y	871	1
Dmau	ETS	Y_Contig80	Y	872	1.001148106
Dmau	ETS	Y_Contig80	Y	872	1.001148106
Dmau	ETS	Y_Contig93	Y	781	0.896670494
Dmau	ETS	Y_Contig93	Y	503	0.57749713
